date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,parent_female_name,parent_male_name,treatment_plasmid_names_sheet,additional mRNAs injected,treatment_protein_names_sheet,treatment_dye_names_sheet,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id,parent_female_name_norm,plasmid_base_code,allele,parent_male_name_norm,plasmid_base_code_male,allele_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,exp_slug_norm,parent_slug_norm,geno_base_codes_v5,geno_alleles_v5,inj_rna_names_v5,inj_plasmid_names_v5,treatment_rna_names_sheet,treatment_plasmid_plasmid_base_code,treatment_rna_rna_base_code,all_unique_organelles,all_fluor_organelles
20250922_mem-mito,fish5_72hpf_roi1,fish5_72hpf_roi1,fish5_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi1,aang,20250922_mem-mito,20250922.0,fish5_72hpf_roi1,fish5_72hpf_roi1,fish5,5.0,72.0,,fish5,[],,fish5_72hpf_roi1,20250922_mem-mito,20250922_mem-mito,20250922_mem-mito,20250922.0,2025-09-22,2025-09-22,1,casper/rnf,tdmScarlet3S2 (F1 of allele 325),,2xCox8A:mSG,,,2025-09-19,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250922_mem-mito,sheet,20250922.0,1.0,inferred,20250922::20250922_mem-mito::1,89.0,4.0,1.0,20250922-plate89-slot4-roi1,casper/rnf,,,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,pDQM136,325,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,membrane,tdmScarlet3(membrane)
20250922_mem-mito,fish5_72hpf_roi2,fish5_72hpf_roi2,fish5_72hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2,aang,20250922_mem-mito,20250922.0,fish5_72hpf_roi2,fish5_72hpf_roi2,fish5,5.0,72.0,,fish5,[],,fish5_72hpf_roi2,20250922_mem-mito,20250922_mem-mito,20250922_mem-mito,20250922.0,2025-09-22,2025-09-22,1,casper/rnf,tdmScarlet3S2 (F1 of allele 325),,2xCox8A:mSG,,,2025-09-19,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250922_mem-mito,sheet,20250922.0,1.0,inferred,20250922::20250922_mem-mito::1,89.0,4.0,2.0,20250922-plate89-slot4-roi2,casper/rnf,,,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,pDQM136,325,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,membrane,tdmScarlet3(membrane)
20250922_mem-mito,fish5_72hpf_roi3,fish5_72hpf_roi3,fish5_72hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3,aang,20250922_mem-mito,20250922.0,fish5_72hpf_roi3,fish5_72hpf_roi3,fish5,5.0,72.0,,fish5,[],,fish5_72hpf_roi3,20250922_mem-mito,20250922_mem-mito,20250922_mem-mito,20250922.0,2025-09-22,2025-09-22,1,casper/rnf,tdmScarlet3S2 (F1 of allele 325),,2xCox8A:mSG,,,2025-09-19,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250922_mem-mito,sheet,20250922.0,1.0,inferred,20250922::20250922_mem-mito::1,89.0,4.0,3.0,20250922-plate89-slot4-roi3,casper/rnf,,,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,pDQM136,325,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,membrane,tdmScarlet3(membrane)
20250922_mem-mito,fish5_72hpf_roi4,fish5_72hpf_roi4,fish5_72hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi4,aang,20250922_mem-mito,20250922.0,fish5_72hpf_roi4,fish5_72hpf_roi4,fish5,5.0,72.0,,fish5,[],,fish5_72hpf_roi4,20250922_mem-mito,20250922_mem-mito,20250922_mem-mito,20250922.0,2025-09-22,2025-09-22,1,casper/rnf,tdmScarlet3S2 (F1 of allele 325),,2xCox8A:mSG,,,2025-09-19,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250922_mem-mito,sheet,20250922.0,1.0,inferred,20250922::20250922_mem-mito::1,89.0,4.0,4.0,20250922-plate89-slot4-roi4,casper/rnf,,,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,pDQM136,325,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,membrane,tdmScarlet3(membrane)
20250924_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,528,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi1,aang,20250924_mem-mito,20250924.0,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,1.0,1.0,20250924-plate90-slot1-roi1,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,528,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi2,aang,20250924_mem-mito,20250924.0,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi2,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,1.0,2.0,20250924-plate90-slot1-roi2,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,528,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi3,aang,20250924_mem-mito,20250924.0,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi3,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,1.0,3.0,20250924-plate90-slot1-roi3,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi4,aang,20250924_mem-mito,20250924.0,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi4,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,1.0,4.0,20250924-plate90-slot1-roi4,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,1,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi5,aang,20250924_mem-mito,20250924.0,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi5,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,1.0,5.0,20250924-plate90-slot1-roi5,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish1_24hpf_roi6,fish1_24hpf_roi6,fish1_24hpf_roi6,12,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi6,aang,20250924_mem-mito,20250924.0,fish1_24hpf_roi6,fish1_24hpf_roi6,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi6,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,1.0,6.0,20250924-plate90-slot1-roi6,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi1,aang,20250924_mem-mito,20250924.0,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi1,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,2.0,1.0,20250924-plate90-slot2-roi1,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi2,aang,20250924_mem-mito,20250924.0,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi2,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,2.0,2.0,20250924-plate90-slot2-roi2,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,800,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,1.0,20250924-plate90-slot3-roi1,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,4,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1_test,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,2.0,20250924-plate90-slot3-roi2,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi3,fish3_24hpf_roi3,fish3_24hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi3,fish3_24hpf_roi3,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi3,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,3.0,20250924-plate90-slot3-roi3,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi4,fish3_24hpf_roi4,fish3_24hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi4,fish3_24hpf_roi4,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi4,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,4.0,20250924-plate90-slot3-roi4,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi5,fish3_24hpf_roi5,fish3_24hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi5,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi5,fish3_24hpf_roi5,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi5,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,5.0,20250924-plate90-slot3-roi5,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi6,fish3_24hpf_roi6,fish3_24hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi6,fish3_24hpf_roi6,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi6,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,6.0,20250924-plate90-slot3-roi6,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish3_24hpf_roi7,fish3_24hpf_roi7,fish3_24hpf_roi7,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,aang,20250924_mem-mito,20250924.0,fish3_24hpf_roi7,fish3_24hpf_roi7,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi7,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,3.0,7.0,20250924-plate90-slot3-roi7,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,aang,20250924_mem-mito,20250924.0,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi1,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,4.0,1.0,20250924-plate90-slot4-roi1,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,aang,20250924_mem-mito,20250924.0,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi2,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,4.0,2.0,20250924-plate90-slot4-roi2,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250924_mem-mito,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,458,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,aang,20250924_mem-mito,20250924.0,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi3,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924.0,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924.0,1.0,inferred,20250924::20250924_mem-mito::1,90.0,4.0,3.0,20250924-plate90-slot4-roi3,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250925_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1,aang,20250925_mem-mito,20250925.0,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi1,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925.0,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925.0,1.0,inferred,20250925::20250925_mem-mito::1,91.0,1.0,1.0,20250925-plate91-slot1-roi1,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250925_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2,aang,20250925_mem-mito,20250925.0,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi2,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925.0,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925.0,1.0,inferred,20250925::20250925_mem-mito::1,91.0,1.0,2.0,20250925-plate91-slot1-roi2,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250925_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3,aang,20250925_mem-mito,20250925.0,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi3,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925.0,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925.0,1.0,inferred,20250925::20250925_mem-mito::1,91.0,1.0,3.0,20250925-plate91-slot1-roi3,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20250925_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,aang,20250925_mem-mito,20250925.0,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi1,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925.0,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925.0,1.0,inferred,20250925::20250925_mem-mito::1,91.0,2.0,1.0,20250925-plate91-slot2-roi1,casper/rnf,,,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,pSWIN04,is04,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
